0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:39:33 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 9916
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:39:34 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:39:34 +0530] "GET /binarytheme.com/BTlivedemos/2014/08/29/horizontal-admin/assets/js/images/sort_both.html HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:40:22 +0530] "GET /Project/add-customer.jsp HTTP/1.1" 200 6979
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:40:22 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:11 +0530] "POST /Project/AddCustomer HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:11 +0530] "GET /Project/add-customer.jsp HTTP/1.1" 200 6979
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:11 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:16 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 10548
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:17 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:17 +0530] "GET /binarytheme.com/BTlivedemos/2014/08/29/horizontal-admin/assets/js/images/sort_both.html HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:26 +0530] "GET /Project/DeleteCustomer?cid=C20230228113919 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:26 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 10044
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:27 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:27 +0530] "GET /binarytheme.com/BTlivedemos/2014/08/29/horizontal-admin/assets/js/images/sort_both.html HTTP/1.1" 404 875
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:31 +0530] "GET /Project/DeleteCustomer?cid=C20210206083519 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:31 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9410
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:41:31 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:42:12 +0530] "GET /Project/add-shop.jsp HTTP/1.1" 200 6983
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:42:12 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:18 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8695
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:18 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:26 +0530] "GET /Project/update-shop-info.jsp?shopId=S20210206013415 HTTP/1.1" 200 6912
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:26 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:29 +0530] "POST /Project/update-shop-info-process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:29 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8782
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:29 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:35 +0530] "GET /Project/update-shop-info.jsp?shopId=S20210206013415 HTTP/1.1" 200 6912
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:35 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:41 +0530] "POST /Project/update-shop-info-process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:41 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8771
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:41 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:45 +0530] "GET /Project/update-shop-info.jsp?shopId=S20210213105056 HTTP/1.1" 200 6895
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:46 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:58 +0530] "POST /Project/update-shop-info-process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:58 +0530] "GET /Project/view-shops.jsp HTTP/1.1" 200 8762
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:43:58 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:41 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 9916
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:41 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:43 +0530] "GET /Project/update-product-info.jsp?prodId=P20210206080920 HTTP/1.1" 200 7478
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:43 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:49 +0530] "POST /Project/update-product-info-process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:49 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 10001
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:49 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:50 +0530] "GET /Project/update-product-info.jsp?prodId=P20210206124009 HTTP/1.1" 200 7480
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:50 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:55 +0530] "POST /Project/update-product-info-process.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:55 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 10001
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:44:55 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:45:47 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9320
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:45:47 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:45:54 +0530] "GET /Project/update-customer-info.jsp?cid=C20210206011452 HTTP/1.1" 200 6903
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:45:54 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:03 +0530] "GET /Project/update-customer-info-process.jsp?cid=C20210206011452&cname=Javed+Tamboli&mobile=9369651475&email=javed.tamboli%40gmail.com&address=Charoli%2C HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:03 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9400
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:03 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:05 +0530] "GET /Project/update-customer-info.jsp?cid=C20210206011527 HTTP/1.1" 200 6906
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:05 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:11 +0530] "GET /Project/update-customer-info-process.jsp?cid=C20210206011527&cname=Kishor+Kadam&mobile=7276763516&email=kadamk329%40gmail.com&address=+Ahmednagar. HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:11 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9390
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:11 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:13 +0530] "GET /Project/update-customer-info.jsp?cid=C20210206083632 HTTP/1.1" 200 6904
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:13 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:17 +0530] "GET /Project/update-customer-info-process.jsp?cid=C20210206083632&cname=Govind+Raut&mobile=9858563214&email=govindraut780%40yahoomail.com&address=Beed. HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:17 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9382
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:46:17 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:47:21 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7618
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:47:21 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:47:41 +0530] "POST /Project/PurchaseProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:47:41 +0530] "GET /Project/purchase-product.jsp HTTP/1.1" 200 7709
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:47:41 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:48:13 +0530] "GET /Project/view-purchase-product.jsp HTTP/1.1" 200 9497
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:48:13 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:49:08 +0530] "GET /Project/sales.jsp HTTP/1.1" 200 7801
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:49:08 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:49:17 +0530] "POST /Project/sales-data.jsp HTTP/1.1" 200 7654
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:49:17 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:04 +0530] "GET /Project/add-vendor.jsp HTTP/1.1" 200 6990
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:04 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:53 +0530] "POST /Project/AddVendor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:53 +0530] "GET /Project/add-vendor.jsp HTTP/1.1" 200 7072
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:53 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:57 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 10543
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:50:57 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:15 +0530] "GET /Project/DeleteVendor?vid=V20210206023839 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:16 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 10020
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:16 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:17 +0530] "GET /Project/DeleteVendor?vid=V20210206090936 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:17 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 9390
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:17 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:19 +0530] "GET /Project/DeleteVendor?vid=V20210213104603 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:19 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 8773
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:19 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:20 +0530] "GET /Project/DeleteVendor?vid=V20210213104636 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:20 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 8145
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:20 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:21 +0530] "GET /Project/DeleteVendor?vid=V20210213104706 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:21 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 7535
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:21 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:24 +0530] "GET /Project/add-vendor.jsp HTTP/1.1" 200 6990
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:24 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:49 +0530] "POST /Project/AddVendor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:49 +0530] "GET /Project/add-vendor.jsp HTTP/1.1" 200 7072
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:51:49 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:09 +0530] "POST /Project/AddVendor HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:09 +0530] "GET /Project/add-vendor.jsp HTTP/1.1" 200 7072
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:09 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:12 +0530] "GET /Project/view-vendors.jsp HTTP/1.1" 200 8646
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:13 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:36 +0530] "GET /Project/daily-report.jsp HTTP/1.1" 200 9339
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:52:36 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:26 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 9916
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:26 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:29 +0530] "GET /Project/DeleteProduct?prodId=P20210206010147 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:29 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 9401
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:29 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:34 +0530] "GET /Project/DeleteProduct?prodId=P20210206080920 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:34 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 8802
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:34 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:39 +0530] "GET /Project/DeleteProduct?prodId=P20230228113827 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:39 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 8173
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:40 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:42 +0530] "GET /Project/DeleteProduct?prodId=P20210206124009 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:42 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 7572
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:42 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:45 +0530] "GET /Project/add-product.jsp HTTP/1.1" 200 7139
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:53:46 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:01 +0530] "POST /Project/AddProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:01 +0530] "GET /Project/add-product.jsp HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:01 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:22 +0530] "POST /Project/AddProduct HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:22 +0530] "GET /Project/add-product.jsp HTTP/1.1" 200 7230
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:22 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:24 +0530] "GET /Project/update-product.jsp HTTP/1.1" 200 8712
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:54:24 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:24 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 9296
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:24 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:27 +0530] "GET /Project/DeleteCustomer?cid=C20210206011452 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:27 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 8780
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:27 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:28 +0530] "GET /Project/DeleteCustomer?cid=C20210206011527 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:28 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 8155
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:29 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:30 +0530] "GET /Project/DeleteCustomer?cid=C20210206083632 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:30 +0530] "GET /Project/display-customer.jsp HTTP/1.1" 200 7550
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:30 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:35 +0530] "GET /Project/add-customer.jsp HTTP/1.1" 200 6979
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:55:35 +0530] "GET /www.google-analytics.com/analytics.js HTTP/1.1" 404 793
0:0:0:0:0:0:0:1 - - [02/Mar/2023:12:56:15 +0530] "POST /Project/AddCustomer HTTP/1.1" 302 -
